mode,trans_A,trans_B,BM,BK,BN,TM,TK,TN,latency
dsd,False,False,16,64,128,2,2,2,inf
dsd,False,False,16,128,8,2,16,2,40.819033813476565
dsd,False,False,16,128,16,2,2,2,27.883056640625
dsd,False,False,16,128,32,2,2,2,inf
dsd,False,False,16,128,64,2,2,2,inf
dsd,False,False,16,128,128,2,2,2,inf
dsd,False,False,32,8,8,8,4,2,29.94057006835937
dsd,False,False,32,8,16,8,4,2,18.484355163574214
dsd,False,False,32,8,32,8,2,4,14.205218505859374
dsd,False,False,32,8,64,8,2,8,12.878863525390624
dsd,False,False,32,8,128,8,8,8,12.873526000976565
dsd,False,False,32,16,8,4,16,2,26.0935546875
dsd,False,False,32,16,16,8,4,2,17.127200317382812
dsd,False,False,32,16,32,16,4,2,13.659455871582033
dsd,False,False,32,16,64,8,16,4,12.99901123046875
dsd,False,False,32,16,128,8,4,4,12.17227554321289
dsd,False,False,32,32,8,4,16,2,32.057009887695315
dsd,False,False,32,32,16,8,8,2,17.632479858398437
dsd,False,False,32,32,32,8,16,2,13.9248291015625
dsd,False,False,32,32,64,8,8,2,13.21557159423828
dsd,False,False,32,32,128,2,2,2,inf
dsd,False,False,32,64,8,4,16,2,32.44314270019531
dsd,False,False,32,64,16,4,2,2,19.502828979492183
dsd,False,False,32,64,32,4,2,2,15.068704223632812
dsd,False,False,32,64,64,2,2,2,inf
dsd,False,False,32,64,128,2,2,2,inf
dsd,False,False,32,128,8,2,16,2,37.05467529296875
dsd,False,False,32,128,16,4,4,2,23.824124145507813
dsd,False,False,32,128,32,2,2,2,inf
dsd,False,False,32,128,64,2,2,2,inf
dsd,False,False,32,128,128,2,2,2,inf
dsd,False,False,64,8,8,16,2,2,25.585133361816407
dsd,False,False,64,8,16,8,2,4,15.365625
dsd,False,False,64,8,32,16,8,4,12.445209503173828
dsd,False,False,64,8,64,8,8,8,12.021456146240237
dsd,False,False,64,8,128,16,2,4,11.294950103759763
dsd,False,False,64,16,8,8,16,2,22.789225769042968
dsd,False,False,64,16,16,16,8,2,14.578399658203123
dsd,False,False,64,16,32,8,4,4,12.400835418701172
dsd,False,False,64,16,64,8,2,4,11.663340759277345
dsd,False,False,64,16,128,16,8,4,11.174070739746094
dsd,False,False,64,32,8,8,4,2,28.659817504882813
dsd,False,False,64,32,16,8,16,2,16.314057922363283
dsd,False,False,64,32,32,8,2,2,12.693769836425782
dsd,False,False,64,32,64,8,8,4,11.483523559570312
dsd,False,False,64,32,128,2,2,2,inf
dsd,False,False,64,64,8,4,8,2,31.395059204101564
dsd,False,False,64,64,16,8,16,2,18.30839385986328
dsd,False,False,64,64,32,8,8,2,12.973321533203125
dsd,False,False,64,64,64,2,2,2,inf
dsd,False,False,64,64,128,2,2,2,inf
dsd,False,False,64,128,8,2,2,2,43.200830078125
dsd,False,False,64,128,16,4,2,2,20.80726013183594
dsd,False,False,64,128,32,2,2,2,inf
dsd,False,False,64,128,64,2,2,2,inf
dsd,False,False,64,128,128,2,2,2,inf
dsd,False,False,128,8,8,16,2,4,25.693502807617183
dsd,False,False,128,8,16,16,2,4,14.128346252441409
dsd,False,False,128,8,32,8,2,8,12.39136962890625
dsd,False,False,128,8,64,8,8,8,11.45447998046875
dsd,False,False,128,8,128,8,8,8,12.337554931640623
dsd,False,False,128,16,8,16,2,2,20.80894012451172
dsd,False,False,128,16,16,16,16,2,14.157225036621094
dsd,False,False,128,16,32,8,4,4,11.805955505371092
dsd,False,False,128,16,64,16,8,4,11.266896057128909
dsd,False,False,128,16,128,4,16,16,12.197372436523438
dsd,False,False,128,32,8,8,16,2,28.485455322265626
dsd,False,False,128,32,16,8,8,2,15.9461669921875
dsd,False,False,128,32,32,16,16,2,11.877593231201171
dsd,False,False,128,32,64,16,2,2,11.360527801513673
dsd,False,False,128,32,128,2,2,2,inf
dsd,False,False,128,64,8,4,2,2,33.3581298828125
dsd,False,False,128,64,16,8,16,2,17.284320068359374
dsd,False,False,128,64,32,8,8,2,12.954953002929688
dsd,False,False,128,64,64,2,2,2,inf
dsd,False,False,128,64,128,2,2,2,inf
dsd,False,False,128,128,8,2,2,2,inf
dsd,False,False,128,128,16,2,2,2,inf
dsd,False,False,128,128,32,2,2,2,inf
dsd,False,False,128,128,64,2,2,2,inf
dsd,False,False,128,128,128,2,2,2,inf
dsd,False,True,8,8,8,2,2,2,64.83031005859375
dsd,False,True,8,8,16,4,8,2,45.480560302734375
dsd,False,True,8,8,32,8,8,2,43.537939453125
dsd,False,True,8,8,64,4,4,8,41.256735229492186
dsd,False,True,8,8,128,8,8,8,34.57571716308594
dsd,False,True,8,16,8,2,16,2,66.96640625
dsd,False,True,8,16,16,2,4,2,42.99291076660156
dsd,False,True,8,16,32,2,4,4,41.06326904296875
dsd,False,True,8,16,64,4,8,4,37.438262939453125
dsd,False,True,8,16,128,8,4,4,35.173666381835936
dsd,False,True,8,32,8,2,4,2,89.96324462890625
dsd,False,True,8,32,16,2,8,2,47.99249877929688
dsd,False,True,8,32,32,4,8,2,44.1489990234375
dsd,False,True,8,32,64,4,2,2,41.00673217773438
dsd,False,True,8,32,128,2,2,2,inf
dsd,False,True,8,64,8,2,16,2,131.4682373046875
dsd,False,True,8,64,16,2,16,2,67.10629272460938
dsd,False,True,8,64,32,4,4,2,58.920703125
dsd,False,True,8,64,64,2,2,2,inf
dsd,False,True,8,64,128,2,2,2,inf
dsd,False,True,8,128,8,2,2,2,inf
dsd,False,True,8,128,16,2,2,2,108.13199462890626
dsd,False,True,8,128,32,2,2,2,inf
dsd,False,True,8,128,64,2,2,2,inf
dsd,False,True,8,128,128,2,2,2,inf
dsd,False,True,16,8,8,4,8,2,42.252691650390624
dsd,False,True,16,8,16,4,8,2,26.201754760742187
dsd,False,True,16,8,32,8,2,4,26.348110961914063
dsd,False,True,16,8,64,16,8,4,23.99023284912109
dsd,False,True,16,8,128,4,4,16,19.612937927246094
dsd,False,True,16,16,8,2,16,2,36.32303161621094
dsd,False,True,16,16,16,4,8,2,24.885910034179688
dsd,False,True,16,16,32,8,2,2,24.24401245117188
dsd,False,True,16,16,64,8,8,4,21.024485778808597
dsd,False,True,16,16,128,16,8,2,20.268089294433597
dsd,False,True,16,32,8,2,16,2,47.83821105957031
dsd,False,True,16,32,16,4,8,2,29.85913391113281
dsd,False,True,16,32,32,8,16,2,24.07604217529297
dsd,False,True,16,32,64,4,16,2,23.95204162597656
dsd,False,True,16,32,128,2,2,2,inf
dsd,False,True,16,64,8,2,16,2,58.60889282226562
dsd,False,True,16,64,16,4,4,2,39.94730529785157
dsd,False,True,16,64,32,4,16,2,33.722048950195315
dsd,False,True,16,64,64,2,2,2,inf
dsd,False,True,16,64,128,2,2,2,inf
dsd,False,True,16,128,8,2,4,2,80.9656982421875
dsd,False,True,16,128,16,4,2,2,63.73284912109375
dsd,False,True,16,128,32,2,2,2,inf
dsd,False,True,16,128,64,2,2,2,inf
dsd,False,True,16,128,128,2,2,2,inf
dsd,False,True,32,8,8,8,2,2,32.44737243652344
dsd,False,True,32,8,16,8,8,2,20.403779602050783
dsd,False,True,32,8,32,8,2,2,17.346044921875
dsd,False,True,32,8,64,8,8,4,15.755056762695313
dsd,False,True,32,8,128,8,2,8,14.2900634765625
dsd,False,True,32,16,8,4,16,2,27.93015747070313
dsd,False,True,32,16,16,4,2,2,19.360806274414063
dsd,False,True,32,16,32,8,16,4,16.002423095703126
dsd,False,True,32,16,64,8,16,4,14.859500122070312
dsd,False,True,32,16,128,8,4,4,13.441619873046877
dsd,False,True,32,32,8,4,8,2,36.38385009765625
dsd,False,True,32,32,16,8,16,2,21.3083740234375
dsd,False,True,32,32,32,8,16,2,17.330905151367187
dsd,False,True,32,32,64,4,4,4,16.176535034179686
dsd,False,True,32,32,128,2,2,2,inf
dsd,False,True,32,64,8,4,2,2,42.07832946777344
dsd,False,True,32,64,16,8,16,2,27.796780395507813
dsd,False,True,32,64,32,4,4,2,22.622706604003906
dsd,False,True,32,64,64,2,2,2,inf
dsd,False,True,32,64,128,2,2,2,inf
dsd,False,True,32,128,8,2,16,2,59.004339599609374
dsd,False,True,32,128,16,4,8,2,40.63676452636719
dsd,False,True,32,128,32,2,2,2,inf
dsd,False,True,32,128,64,2,2,2,inf
dsd,False,True,32,128,128,2,2,2,inf
dsd,False,True,64,8,8,16,2,2,28.06235656738281
dsd,False,True,64,8,16,8,4,4,17.711637878417967
dsd,False,True,64,8,32,8,8,4,14.624826049804687
dsd,False,True,64,8,64,8,2,4,13.30050811767578
dsd,False,True,64,8,128,8,2,8,11.8025634765625
dsd,False,True,64,16,8,8,8,2,23.832765197753908
dsd,False,True,64,16,16,8,4,2,15.731478881835937
dsd,False,True,64,16,32,8,8,4,13.64959716796875
dsd,False,True,64,16,64,8,16,4,12.479481506347655
dsd,False,True,64,16,128,16,4,4,12.026067352294922
dsd,False,True,64,32,8,8,8,2,30.883258056640624
dsd,False,True,64,32,16,8,8,2,18.295631408691406
dsd,False,True,64,32,32,8,8,2,14.4781982421875
dsd,False,True,64,32,64,8,16,4,12.99908447265625
dsd,False,True,64,32,128,2,2,2,inf
dsd,False,True,64,64,8,4,16,2,36.06336059570312
dsd,False,True,64,64,16,8,8,2,22.488557434082036
dsd,False,True,64,64,32,8,4,2,16.641293334960938
dsd,False,True,64,64,64,2,2,2,inf
dsd,False,True,64,64,128,2,2,2,inf
dsd,False,True,64,128,8,2,2,2,49.170901489257815
dsd,False,True,64,128,16,4,2,2,30.151165771484376
dsd,False,True,64,128,32,2,2,2,inf
dsd,False,True,64,128,64,2,2,2,inf
dsd,False,True,64,128,128,2,2,2,inf
dsd,False,True,128,8,8,16,2,4,28.43712463378906
dsd,False,True,128,8,16,16,2,4,18.233078002929688
dsd,False,True,128,8,32,16,8,4,14.328166198730468
dsd,False,True,128,8,64,8,8,8,12.280473327636718
dsd,False,True,128,8,128,8,2,8,12.583350372314452
dsd,False,True,128,16,8,16,2,2,21.776124572753908
dsd,False,True,128,16,16,16,2,2,15.49456024169922
dsd,False,True,128,16,32,8,4,4,12.65200653076172
dsd,False,True,128,16,64,16,2,4,12.016060638427737
dsd,False,True,128,16,128,8,8,8,12.376700592041017
dsd,False,True,128,32,8,8,4,2,29.58363342285156
dsd,False,True,128,32,16,8,8,2,17.026530456542968
dsd,False,True,128,32,32,16,16,2,13.03179473876953
dsd,False,True,128,32,64,8,16,4,12.44648666381836
dsd,False,True,128,32,128,2,2,2,inf
dsd,False,True,128,64,8,4,16,2,35.76015930175781
dsd,False,True,128,64,16,8,8,2,19.7291259765625
dsd,False,True,128,64,32,8,4,2,15.192633056640624
dsd,False,True,128,64,64,2,2,2,inf
dsd,False,True,128,64,128,2,2,2,inf
dsd,False,True,128,128,8,2,2,2,inf
dsd,False,True,128,128,16,2,2,2,inf
dsd,False,True,128,128,32,2,2,2,inf
dsd,False,True,128,128,64,2,2,2,inf
dsd,False,True,128,128,128,2,2,2,inf
dsd,True,False,8,8,8,2,4,2,64.50003662109376
dsd,True,False,8,8,16,4,8,2,43.85590515136719
dsd,True,False,8,8,32,8,4,2,38.58082275390625
dsd,True,False,8,8,64,4,4,8,35.12033386230469
dsd,True,False,8,8,128,2,2,2,inf
dsd,True,False,8,16,8,2,4,2,60.79771728515625
dsd,True,False,8,16,16,2,4,2,42.94162902832032
dsd,True,False,8,16,32,4,8,4,37.130557250976565
dsd,True,False,8,16,64,2,2,8,34.81022644042969
dsd,True,False,8,16,128,8,2,4,33.78464965820312
dsd,True,False,8,32,8,2,4,2,66.80986328125
dsd,True,False,8,32,16,2,4,2,44.515805053710935
dsd,True,False,8,32,32,2,8,4,40.30407104492188
dsd,True,False,8,32,64,8,2,2,39.0494140625
dsd,True,False,8,32,128,2,2,2,inf
dsd,True,False,8,64,8,2,4,2,66.54736328125
dsd,True,False,8,64,16,2,4,2,44.97365112304688
dsd,True,False,8,64,32,2,2,2,42.03638610839844
dsd,True,False,8,64,64,2,2,2,inf
dsd,True,False,8,64,128,2,2,2,inf
dsd,True,False,8,128,8,2,8,2,69.602685546875
dsd,True,False,8,128,16,2,2,2,42.459521484375
dsd,True,False,8,128,32,2,2,2,inf
dsd,True,False,8,128,64,2,2,2,inf
dsd,True,False,8,128,128,2,2,2,inf
dsd,True,False,16,8,8,4,8,2,49.50525817871094
dsd,True,False,16,8,16,4,2,2,25.052706909179687
dsd,True,False,16,8,32,8,2,2,19.538114929199217
dsd,True,False,16,8,64,4,2,8,17.691792297363282
dsd,True,False,16,8,128,8,2,8,16.321661376953124
dsd,True,False,16,16,8,2,2,2,39.98442993164063
dsd,True,False,16,16,16,4,4,2,23.760643005371094
dsd,True,False,16,16,32,4,4,2,20.69975433349609
dsd,True,False,16,16,64,4,2,8,19.054969787597656
dsd,True,False,16,16,128,4,4,8,19.52235260009765
dsd,True,False,16,32,8,2,16,2,48.63282470703125
dsd,True,False,16,32,16,4,8,2,26.63685607910156
dsd,True,False,16,32,32,8,4,2,19.93187561035156
dsd,True,False,16,32,64,4,16,4,20.57270965576172
dsd,True,False,16,32,128,2,2,2,inf
dsd,True,False,16,64,8,2,16,2,47.72169799804688
dsd,True,False,16,64,16,4,2,2,26.349447631835936
dsd,True,False,16,64,32,4,4,2,22.27334442138672
dsd,True,False,16,64,64,2,2,2,inf
dsd,True,False,16,64,128,2,2,2,inf
dsd,True,False,16,128,8,2,4,2,49.356442260742185
dsd,True,False,16,128,16,2,16,2,30.78685607910156
dsd,True,False,16,128,32,2,2,2,inf
dsd,True,False,16,128,64,2,2,2,inf
dsd,True,False,16,128,128,2,2,2,inf
dsd,True,False,32,8,8,8,4,2,58.26485595703125
dsd,True,False,32,8,16,8,4,2,22.083929443359374
dsd,True,False,32,8,32,8,4,4,15.802262878417968
dsd,True,False,32,8,64,8,2,8,13.385020446777345
dsd,True,False,32,8,128,8,2,8,12.973992919921876
dsd,True,False,32,16,8,4,16,2,40.613363647460936
dsd,True,False,32,16,16,8,4,2,21.56761932373047
dsd,True,False,32,16,32,8,16,4,15.306796264648437
dsd,True,False,32,16,64,8,2,4,13.917820739746094
dsd,True,False,32,16,128,8,2,4,12.738409423828124
dsd,True,False,32,32,8,4,2,2,49.412847900390624
dsd,True,False,32,32,16,8,2,2,25.411875915527343
dsd,True,False,32,32,32,8,4,2,16.540342712402342
dsd,True,False,32,32,64,8,16,2,14.542752075195311
dsd,True,False,32,32,128,2,2,2,inf
dsd,True,False,32,64,8,4,8,2,48.77427368164062
dsd,True,False,32,64,16,8,8,2,27.46026611328125
dsd,True,False,32,64,32,4,4,2,17.95720977783203
dsd,True,False,32,64,64,2,2,2,inf
dsd,True,False,32,64,128,2,2,2,inf
dsd,True,False,32,128,8,2,16,2,53.78228149414063
dsd,True,False,32,128,16,4,2,2,30.272491455078125
dsd,True,False,32,128,32,2,2,2,inf
dsd,True,False,32,128,64,2,2,2,inf
dsd,True,False,32,128,128,2,2,2,inf
dsd,True,False,64,8,8,16,4,2,95.88981323242189
dsd,True,False,64,8,16,8,2,4,30.042803955078124
dsd,True,False,64,8,32,8,8,8,19.73251800537109
dsd,True,False,64,8,64,8,2,4,15.112445068359374
dsd,True,False,64,8,128,16,8,4,13.197616577148438
dsd,True,False,64,16,8,8,16,2,57.47857055664063
dsd,True,False,64,16,16,16,4,2,30.21904296875
dsd,True,False,64,16,32,8,2,4,19.610873413085937
dsd,True,False,64,16,64,16,2,2,15.586691284179688
dsd,True,False,64,16,128,16,2,4,13.0103515625
dsd,True,False,64,32,8,8,16,2,65.5755126953125
dsd,True,False,64,32,16,8,4,2,34.70885009765625
dsd,True,False,64,32,32,16,4,2,20.928297424316405
dsd,True,False,64,32,64,8,16,4,15.283062744140626
dsd,True,False,64,32,128,2,2,2,inf
dsd,True,False,64,64,8,8,16,2,66.76674194335938
dsd,True,False,64,64,16,8,8,2,34.96489562988281
dsd,True,False,64,64,32,8,4,2,21.019471740722658
dsd,True,False,64,64,64,2,2,2,inf
dsd,True,False,64,64,128,2,2,2,inf
dsd,True,False,64,128,8,2,8,2,72.95369873046874
dsd,True,False,64,128,16,4,16,2,37.51438598632812
dsd,True,False,64,128,32,2,2,2,inf
dsd,True,False,64,128,64,2,2,2,inf
dsd,True,False,64,128,128,2,2,2,inf
dsd,True,False,128,8,8,2,2,2,inf
dsd,True,False,128,8,16,16,8,4,52.0931640625
dsd,True,False,128,8,32,16,4,4,31.23505554199219
dsd,True,False,128,8,64,16,2,4,20.91832885742188
dsd,True,False,128,8,128,16,2,8,16.886825561523438
dsd,True,False,128,16,8,16,4,2,97.2037109375
dsd,True,False,128,16,16,16,2,2,51.648046875
dsd,True,False,128,16,32,16,2,2,30.59534606933594
dsd,True,False,128,16,64,16,2,4,20.84552001953125
dsd,True,False,128,16,128,8,16,8,16.009730529785156
dsd,True,False,128,32,8,8,16,2,104.88055419921876
dsd,True,False,128,32,16,16,8,2,53.86217041015625
dsd,True,False,128,32,32,16,8,2,30.620196533203124
dsd,True,False,128,32,64,16,8,4,20.649945068359376
dsd,True,False,128,32,128,2,2,2,inf
dsd,True,False,128,64,8,4,4,2,106.9627685546875
dsd,True,False,128,64,16,8,16,2,54.41331176757812
dsd,True,False,128,64,32,16,8,2,31.31766357421875
dsd,True,False,128,64,64,2,2,2,inf
dsd,True,False,128,64,128,2,2,2,inf
dsd,True,False,128,128,8,2,2,2,inf
dsd,True,False,128,128,16,2,2,2,inf
dsd,True,False,128,128,32,2,2,2,inf
dsd,True,False,128,128,64,2,2,2,inf
dsd,True,False,128,128,128,2,2,2,inf
dsd,True,True,8,8,8,2,4,2,71.19293212890625
dsd,True,True,8,8,16,4,8,2,47.526544189453126
dsd,True,True,8,8,32,8,4,2,45.897119140625
dsd,True,True,8,8,64,4,4,8,42.27239074707031
dsd,True,True,8,8,128,8,8,8,34.71629638671875
dsd,True,True,8,16,8,2,16,2,77.76537475585937
dsd,True,True,8,16,16,2,8,2,44.7300048828125
dsd,True,True,8,16,32,8,16,2,47.677008056640624
dsd,True,True,8,16,64,2,4,8,43.859231567382814
dsd,True,True,8,16,128,4,2,8,38.1770751953125
dsd,True,True,8,32,8,2,16,2,104.03848876953126
dsd,True,True,8,32,16,2,4,2,53.5608642578125
dsd,True,True,8,32,32,4,8,2,47.158810424804685
dsd,True,True,8,32,64,4,2,2,44.61595764160156
dsd,True,True,8,32,128,2,2,2,inf
dsd,True,True,8,64,8,2,8,2,145.02247314453126
dsd,True,True,8,64,16,2,16,2,71.74268188476563
dsd,True,True,8,64,32,2,4,2,62.39791259765625
dsd,True,True,8,64,64,2,2,2,inf
dsd,True,True,8,64,128,2,2,2,inf
dsd,True,True,8,128,8,2,2,2,inf
dsd,True,True,8,128,16,2,8,2,112.65904541015624
dsd,True,True,8,128,32,2,2,2,inf
dsd,True,True,8,128,64,2,2,2,inf
dsd,True,True,8,128,128,2,2,2,inf
dsd,True,True,16,8,8,4,4,2,53.01531982421875
dsd,True,True,16,8,16,4,4,2,27.02744445800781
dsd,True,True,16,8,32,8,4,2,25.09804229736328
dsd,True,True,16,8,64,16,8,2,20.802879333496094
dsd,True,True,16,8,128,16,2,4,17.75169219970703
dsd,True,True,16,16,8,2,16,2,43.57724304199219
dsd,True,True,16,16,16,4,16,2,27.37100830078125
dsd,True,True,16,16,32,4,2,2,26.01639404296875
dsd,True,True,16,16,64,4,8,8,22.524560546875
dsd,True,True,16,16,128,4,2,8,20.59218292236328
dsd,True,True,16,32,8,2,8,2,57.39716796875
dsd,True,True,16,32,16,4,8,2,34.71137390136719
dsd,True,True,16,32,32,8,2,2,27.15743103027344
dsd,True,True,16,32,64,4,4,4,25.47241668701172
dsd,True,True,16,32,128,2,2,2,inf
dsd,True,True,16,64,8,2,4,2,67.52178955078125
dsd,True,True,16,64,16,4,4,2,44.9527587890625
dsd,True,True,16,64,32,4,16,2,36.574038696289065
dsd,True,True,16,64,64,2,2,2,inf
dsd,True,True,16,64,128,2,2,2,inf
dsd,True,True,16,128,8,2,16,2,88.12987060546875
dsd,True,True,16,128,16,2,4,2,70.0388427734375
dsd,True,True,16,128,32,2,2,2,inf
dsd,True,True,16,128,64,2,2,2,inf
dsd,True,True,16,128,128,2,2,2,inf
dsd,True,True,32,8,8,8,2,2,60.1640625
dsd,True,True,32,8,16,8,8,2,22.79217987060547
dsd,True,True,32,8,32,8,8,4,17.33423309326172
dsd,True,True,32,8,64,8,2,8,14.491964721679688
dsd,True,True,32,8,128,8,8,8,13.583482360839843
dsd,True,True,32,16,8,4,16,2,42.594668579101565
dsd,True,True,32,16,16,8,4,2,23.31687622070313
dsd,True,True,32,16,32,8,8,4,17.858428955078125
dsd,True,True,32,16,64,8,16,4,15.46243133544922
dsd,True,True,32,16,128,8,16,4,13.765618896484376
dsd,True,True,32,32,8,4,16,2,53.68150024414062
dsd,True,True,32,32,16,8,4,2,29.81298828125
dsd,True,True,32,32,32,8,4,2,20.115510559082036
dsd,True,True,32,32,64,4,2,4,17.780838012695312
dsd,True,True,32,32,128,2,2,2,inf
dsd,True,True,32,64,8,4,16,2,58.4751220703125
dsd,True,True,32,64,16,8,16,2,35.29141845703125
dsd,True,True,32,64,32,8,4,2,26.837109375
dsd,True,True,32,64,64,2,2,2,inf
dsd,True,True,32,64,128,2,2,2,inf
dsd,True,True,32,128,8,2,4,2,74.15425415039063
dsd,True,True,32,128,16,4,2,2,49.33531799316406
dsd,True,True,32,128,32,2,2,2,inf
dsd,True,True,32,128,64,2,2,2,inf
dsd,True,True,32,128,128,2,2,2,inf
dsd,True,True,64,8,8,16,8,2,96.929638671875
dsd,True,True,64,8,16,8,4,4,30.505270385742183
dsd,True,True,64,8,32,8,2,4,20.189126586914064
dsd,True,True,64,8,64,8,8,4,15.148918151855469
dsd,True,True,64,8,128,16,8,4,13.314019775390625
dsd,True,True,64,16,8,8,8,2,58.3099365234375
dsd,True,True,64,16,16,16,4,2,31.09625244140625
dsd,True,True,64,16,32,8,2,4,20.450559997558592
dsd,True,True,64,16,64,8,16,4,16.086697387695313
dsd,True,True,64,16,128,16,4,4,13.981097412109374
dsd,True,True,64,32,8,8,4,2,67.69793090820312
dsd,True,True,64,32,16,16,16,2,36.72890014648438
dsd,True,True,64,32,32,16,16,2,22.644483947753905
dsd,True,True,64,32,64,8,16,4,17.29567108154297
dsd,True,True,64,32,128,2,2,2,inf
dsd,True,True,64,64,8,8,16,2,71.69373168945313
dsd,True,True,64,64,16,8,16,2,39.72655334472656
dsd,True,True,64,64,32,8,8,2,25.80042419433594
dsd,True,True,64,64,64,2,2,2,inf
dsd,True,True,64,64,128,2,2,2,inf
dsd,True,True,64,128,8,2,8,2,83.09647216796876
dsd,True,True,64,128,16,4,16,2,47.12303771972656
dsd,True,True,64,128,32,2,2,2,inf
dsd,True,True,64,128,64,2,2,2,inf
dsd,True,True,64,128,128,2,2,2,inf
dsd,True,True,128,8,8,2,2,2,inf
dsd,True,True,128,8,16,16,8,4,52.12281494140625
dsd,True,True,128,8,32,16,8,4,31.438470458984376
dsd,True,True,128,8,64,16,8,4,20.78094024658203
dsd,True,True,128,8,128,16,2,8,17.265670776367188
dsd,True,True,128,16,8,16,16,2,97.34880981445312
dsd,True,True,128,16,16,16,8,2,51.683660888671874
dsd,True,True,128,16,32,16,2,2,30.91318664550781
dsd,True,True,128,16,64,16,16,4,21.14001007080078
dsd,True,True,128,16,128,4,2,16,16.960723876953125
dsd,True,True,128,32,8,8,8,2,105.91396484375
dsd,True,True,128,32,16,16,4,2,54.87500610351562
dsd,True,True,128,32,32,16,8,2,31.5608642578125
dsd,True,True,128,32,64,8,4,4,21.677349853515626
dsd,True,True,128,32,128,2,2,2,inf
dsd,True,True,128,64,8,4,16,2,109.50223388671876
dsd,True,True,128,64,16,8,16,2,56.69862670898438
dsd,True,True,128,64,32,16,8,2,33.59224548339844
dsd,True,True,128,64,64,2,2,2,inf
dsd,True,True,128,64,128,2,2,2,inf
dsd,True,True,128,128,8,2,2,2,inf
dsd,True,True,128,128,16,2,2,2,inf
dsd,True,True,128,128,32,2,2,2,inf
dsd,True,True,128,128,64,2,2,2,inf
dsd,True,True,128,128,128,2,2,2,inf
sdd,False,False,8,8,8,2,2,2,72.04984130859376
sdd,False,False,8,8,16,4,8,2,45.3943115234375
sdd,False,False,8,8,32,8,4,2,38.74576110839844
sdd,False,False,8,8,64,4,2,8,36.7857421875
sdd,False,False,8,8,128,2,2,2,inf
sdd,False,False,8,16,8,2,16,2,70.55133056640625
sdd,False,False,8,16,16,4,16,2,46.160275268554685
sdd,False,False,8,16,32,4,2,2,36.251708984375
sdd,False,False,8,16,64,2,2,8,34.42546691894531
sdd,False,False,8,16,128,4,2,8,35.05966491699219
sdd,False,False,8,32,8,4,4,2,81.95740966796875
sdd,False,False,8,32,16,2,4,2,46.26115417480469
sdd,False,False,8,32,32,4,8,2,38.46751708984375
sdd,False,False,8,32,64,8,4,2,37.41645812988281
sdd,False,False,8,32,128,8,16,2,37.6352294921875
sdd,False,False,8,64,8,2,4,2,74.85977172851562
sdd,False,False,8,64,16,2,8,2,43.94977111816407
sdd,False,False,8,64,32,2,16,2,38.66516418457032
sdd,False,False,8,64,64,2,16,2,37.02501525878906
sdd,False,False,8,64,128,4,2,2,37.57594604492188
sdd,False,False,8,128,8,2,2,2,inf
sdd,False,False,8,128,16,2,8,2,50.735546875
sdd,False,False,8,128,32,2,4,2,44.66907958984375
sdd,False,False,8,128,64,2,16,2,42.6173095703125
sdd,False,False,8,128,128,2,2,2,inf
sdd,False,False,16,8,8,4,4,2,40.41903381347656
sdd,False,False,16,8,16,4,8,2,24.17235565185547
sdd,False,False,16,8,32,8,8,2,19.93219146728516
sdd,False,False,16,8,64,2,2,16,19.359555053710935
sdd,False,False,16,8,128,16,8,4,19.00537872314453
sdd,False,False,16,16,8,4,4,2,42.32752380371094
sdd,False,False,16,16,16,2,16,4,25.86504821777344
sdd,False,False,16,16,32,4,2,2,20.175260925292967
sdd,False,False,16,16,64,4,16,8,19.01503295898437
sdd,False,False,16,16,128,4,2,8,19.52960357666016
sdd,False,False,16,32,8,4,4,2,49.81890258789063
sdd,False,False,16,32,16,4,2,2,26.464312744140624
sdd,False,False,16,32,32,8,2,2,20.246003723144533
sdd,False,False,16,32,64,4,4,4,19.618144226074214
sdd,False,False,16,32,128,4,4,4,19.372467041015625
sdd,False,False,16,64,8,4,2,2,43.28736572265625
sdd,False,False,16,64,16,4,8,2,26.00096740722656
sdd,False,False,16,64,32,4,2,2,20.53853759765625
sdd,False,False,16,64,64,4,16,2,19.274000549316405
sdd,False,False,16,64,128,4,4,2,19.3044677734375
sdd,False,False,16,128,8,2,16,2,43.4588134765625
sdd,False,False,16,128,16,2,8,2,29.749468994140624
sdd,False,False,16,128,32,2,8,2,22.932847595214845
sdd,False,False,16,128,64,4,2,2,22.40806121826172
sdd,False,False,16,128,128,2,2,2,inf
sdd,False,False,32,8,8,8,2,2,28.4953125
sdd,False,False,32,8,16,8,4,2,16.595855712890625
sdd,False,False,32,8,32,8,2,4,13.706492614746091
sdd,False,False,32,8,64,8,4,8,13.076988220214844
sdd,False,False,32,8,128,8,2,8,13.090707397460935
sdd,False,False,32,16,8,8,8,2,28.655096435546877
sdd,False,False,32,16,16,8,16,2,17.110902404785158
sdd,False,False,32,16,32,8,4,4,13.602815246582033
sdd,False,False,32,16,64,8,8,4,13.031321716308591
sdd,False,False,32,16,128,8,8,4,12.628358459472656
sdd,False,False,32,32,8,4,16,2,34.516058349609374
sdd,False,False,32,32,16,8,16,2,18.954006958007813
sdd,False,False,32,32,32,8,2,2,14.182521057128906
sdd,False,False,32,32,64,8,4,2,13.5316162109375
sdd,False,False,32,32,128,8,4,4,12.78335647583008
sdd,False,False,32,64,8,4,8,2,33.892111206054686
sdd,False,False,32,64,16,4,16,2,20.76946868896484
