mode,trans_A,trans_B,BM,BK,BN,TM,TK,TN,latency
dsd,False,False,16,128,8,2,2,2,65.34825439453125
dsd,False,False,16,128,16,4,4,2,37.8095458984375
dsd,False,False,16,128,32,2,2,2,inf
dsd,False,False,16,128,64,2,2,2,inf
dsd,False,False,16,128,128,2,2,2,inf
dsd,False,False,32,8,8,8,2,2,47.86884155273437
dsd,False,False,32,8,16,4,2,4,30.295150756835938
dsd,False,False,32,8,32,8,8,4,19.929270935058597
dsd,False,False,32,8,64,16,2,4,15.657574462890626
dsd,False,False,32,8,128,16,4,8,14.73047332763672
dsd,False,False,32,16,8,4,2,2,46.04456176757813
dsd,False,False,32,16,16,8,16,2,26.240228271484376
dsd,False,False,32,16,32,8,4,4,18.08135070800781
dsd,False,False,32,16,64,16,8,4,15.81854705810547
dsd,False,False,32,16,128,8,16,8,15.232643127441406
dsd,False,False,32,32,8,4,4,2,55.965277099609374
dsd,False,False,32,32,16,8,16,2,31.10966796875
dsd,False,False,32,32,32,16,8,2,18.982470703125
dsd,False,False,32,32,64,8,4,4,16.208685302734374
dsd,False,False,32,32,128,2,2,2,inf
dsd,False,False,32,64,8,4,4,2,55.36128540039063
dsd,False,False,32,64,16,8,8,2,31.33301086425781
dsd,False,False,32,64,32,8,8,2,20.929423522949214
dsd,False,False,32,64,64,2,2,2,inf
dsd,False,False,32,64,128,2,2,2,inf
dsd,False,False,32,128,8,4,4,2,54.879913330078125
dsd,False,False,32,128,16,4,4,2,36.07020263671875
dsd,False,False,32,128,32,2,2,2,inf
dsd,False,False,32,128,64,2,2,2,inf
dsd,False,False,32,128,128,2,2,2,inf
dsd,False,False,64,8,8,16,2,2,42.93273315429688
dsd,False,False,64,8,16,8,8,4,24.822169494628906
dsd,False,False,64,8,32,16,8,4,16.78294982910156
dsd,False,False,64,8,64,16,8,8,13.175990295410156
dsd,False,False,64,8,128,16,2,8,12.944717407226562
dsd,False,False,64,16,8,8,2,2,39.867437744140624
dsd,False,False,64,16,16,16,8,2,21.873036193847657
dsd,False,False,64,16,32,16,16,4,15.200108337402344
dsd,False,False,64,16,64,8,8,8,13.46641845703125
dsd,False,False,64,16,128,16,16,4,12.786656188964844
dsd,False,False,64,32,8,8,8,2,50.62677612304688
dsd,False,False,64,32,16,16,16,2,27.102239990234374
dsd,False,False,64,32,32,16,16,2,17.164028930664063
dsd,False,False,64,32,64,8,16,4,14.032992553710937
dsd,False,False,64,32,128,2,2,2,inf
dsd,False,False,64,64,8,8,8,2,50.184375
dsd,False,False,64,64,16,16,16,2,29.096368408203126
dsd,False,False,64,64,32,8,16,2,19.208355712890626
dsd,False,False,64,64,64,2,2,2,inf
dsd,False,False,64,64,128,2,2,2,inf
dsd,False,False,64,128,8,4,4,2,67.56678466796875
dsd,False,False,64,128,16,8,16,2,35.93500671386719
dsd,False,False,64,128,32,2,2,2,inf
dsd,False,False,64,128,64,2,2,2,inf
dsd,False,False,64,128,128,2,2,2,inf
dsd,False,False,128,8,8,16,2,4,40.03868103027344
dsd,False,False,128,8,16,16,2,4,21.720985412597656
dsd,False,False,128,8,32,16,8,8,15.086416625976565
dsd,False,False,128,8,64,16,8,8,13.1880859375
dsd,False,False,128,8,128,16,8,8,12.556444549560547
dsd,False,False,128,16,8,16,2,2,36.49515380859375
dsd,False,False,128,16,16,16,8,4,20.951942443847656
dsd,False,False,128,16,32,16,8,4,14.756060791015624
dsd,False,False,128,16,64,16,8,4,13.128387451171877
dsd,False,False,128,16,128,16,8,8,12.023948669433594
dsd,False,False,128,32,8,16,16,2,48.86194763183594
dsd,False,False,128,32,16,16,16,2,26.5552001953125
dsd,False,False,128,32,32,16,16,2,16.184320068359376
dsd,False,False,128,32,64,16,8,4,12.830514526367187
dsd,False,False,128,32,128,2,2,2,inf
dsd,False,False,128,64,8,4,8,2,58.8990478515625
dsd,False,False,128,64,16,8,2,2,31.26006774902344
dsd,False,False,128,64,32,16,2,2,18.415318298339844
dsd,False,False,128,64,64,2,2,2,inf
dsd,False,False,128,64,128,2,2,2,inf
dsd,False,False,128,128,8,2,2,2,inf
dsd,False,False,128,128,16,2,2,2,inf
dsd,False,False,128,128,32,2,2,2,inf
dsd,False,False,128,128,64,2,2,2,inf
dsd,False,False,128,128,128,2,2,2,inf
dsd,False,True,8,8,8,2,2,2,106.71483154296877
dsd,False,True,8,8,16,4,2,2,73.85866088867188
dsd,False,True,8,8,32,8,4,2,61.3180908203125
dsd,False,True,8,8,64,8,4,4,59.63038940429688
dsd,False,True,8,8,128,4,8,16,57.55181884765625
dsd,False,True,8,16,8,2,2,2,116.87203369140624
dsd,False,True,8,16,16,2,2,2,64.51404418945313
dsd,False,True,8,16,32,4,8,2,61.75587158203125
dsd,False,True,8,16,64,2,8,8,62.07415771484375
dsd,False,True,8,16,128,8,16,4,59.1298583984375
dsd,False,True,8,32,8,2,2,2,155.31005859375
dsd,False,True,8,32,16,2,8,2,83.82421875
dsd,False,True,8,32,32,4,8,2,64.32686767578124
dsd,False,True,8,32,64,8,2,2,62.68171997070313
dsd,False,True,8,32,128,2,2,2,inf
dsd,False,True,8,64,8,2,2,2,219.0763671875
dsd,False,True,8,64,16,2,2,2,113.57874755859376
dsd,False,True,8,64,32,4,2,2,95.80451049804688
dsd,False,True,8,64,64,2,2,2,inf
dsd,False,True,8,64,128,2,2,2,inf
dsd,False,True,8,128,8,2,2,2,inf
dsd,False,True,8,128,16,2,2,2,179.626806640625
dsd,False,True,8,128,32,2,2,2,inf
dsd,False,True,8,128,64,2,2,2,inf
dsd,False,True,8,128,128,2,2,2,inf
dsd,False,True,16,8,8,4,2,2,70.9658447265625
dsd,False,True,16,8,16,4,8,2,43.00933837890625
dsd,False,True,16,8,32,4,8,4,32.59908752441406
dsd,False,True,16,8,64,16,8,4,31.052691650390624
dsd,False,True,16,8,128,16,8,4,28.495932006835936
dsd,False,True,16,16,8,2,2,2,65.24340209960937
dsd,False,True,16,16,16,4,16,2,40.7180908203125
dsd,False,True,16,16,32,4,16,4,34.13094482421875
dsd,False,True,16,16,64,8,16,4,31.407711791992188
dsd,False,True,16,16,128,16,4,4,31.13136901855469
dsd,False,True,16,32,8,2,2,2,82.91044921875
dsd,False,True,16,32,16,4,8,2,53.95642700195312
dsd,False,True,16,32,32,8,16,2,38.63623657226562
dsd,False,True,16,32,64,8,8,4,33.974850463867185
dsd,False,True,16,32,128,2,2,2,inf
dsd,False,True,16,64,8,2,2,2,97.25258178710938
dsd,False,True,16,64,16,4,2,2,69.24348754882813
dsd,False,True,16,64,32,8,2,2,55.416680908203126
dsd,False,True,16,64,64,2,2,2,inf
dsd,False,True,16,64,128,2,2,2,inf
dsd,False,True,16,128,8,2,2,2,130.18917236328124
dsd,False,True,16,128,16,4,2,2,104.25732421875
dsd,False,True,16,128,32,2,2,2,inf
dsd,False,True,16,128,64,2,2,2,inf
dsd,False,True,16,128,128,2,2,2,inf
dsd,False,True,32,8,8,8,2,2,53.04258422851562
dsd,False,True,32,8,16,8,2,2,32.39458312988281
dsd,False,True,32,8,32,8,4,4,21.76031646728516
dsd,False,True,32,8,64,16,4,4,18.56409606933594
dsd,False,True,32,8,128,16,2,8,17.860627746582033
dsd,False,True,32,16,8,4,2,2,49.93617858886719
dsd,False,True,32,16,16,8,8,2,29.666705322265624
dsd,False,True,32,16,32,8,16,4,21.81918792724609
dsd,False,True,32,16,64,16,2,4,19.822023010253908
dsd,False,True,32,16,128,16,2,4,17.916249084472657
dsd,False,True,32,32,8,4,2,2,64.38092651367188
dsd,False,True,32,32,16,8,16,2,38.615664672851565
dsd,False,True,32,32,32,16,4,2,26.05098571777344
dsd,False,True,32,32,64,8,16,4,22.82095642089844
dsd,False,True,32,32,128,2,2,2,inf
dsd,False,True,32,64,8,4,4,2,70.98646240234375
dsd,False,True,32,64,16,8,16,2,46.50224914550781
dsd,False,True,32,64,32,16,8,2,35.40425415039063
dsd,False,True,32,64,64,2,2,2,inf
dsd,False,True,32,64,128,2,2,2,inf
dsd,False,True,32,128,8,4,2,2,92.30762329101564
dsd,False,True,32,128,16,4,2,2,67.62554321289062
dsd,False,True,32,128,32,2,2,2,inf
dsd,False,True,32,128,64,2,2,2,inf
dsd,False,True,32,128,128,2,2,2,inf
dsd,False,True,64,8,8,16,2,2,44.95367126464844
dsd,False,True,64,8,16,8,4,4,25.882449340820312
dsd,False,True,64,8,32,16,4,4,18.52846069335937
dsd,False,True,64,8,64,16,4,8,14.562205505371091
dsd,False,True,64,8,128,16,4,8,13.817481994628906
dsd,False,True,64,16,8,8,4,2,41.5960693359375
dsd,False,True,64,16,16,16,8,2,23.975321960449214
dsd,False,True,64,16,32,16,4,4,17.057513427734374
dsd,False,True,64,16,64,16,16,4,15.122802734375
dsd,False,True,64,16,128,16,2,4,14.433549499511718
dsd,False,True,64,32,8,8,4,2,54.07551879882813
dsd,False,True,64,32,16,16,16,2,30.9832275390625
dsd,False,True,64,32,32,16,8,2,20.66288604736328
dsd,False,True,64,32,64,8,2,4,17.48600616455078
dsd,False,True,64,32,128,2,2,2,inf
dsd,False,True,64,64,8,8,2,2,60.210791015625
dsd,False,True,64,64,16,8,4,2,36.817529296875
dsd,False,True,64,64,32,8,16,2,26.52713623046875
dsd,False,True,64,64,64,2,2,2,inf
dsd,False,True,64,64,128,2,2,2,inf
dsd,False,True,64,128,8,4,8,2,78.29977416992188
dsd,False,True,64,128,16,4,16,2,51.589532470703126
dsd,False,True,64,128,32,2,2,2,inf
dsd,False,True,64,128,64,2,2,2,inf
dsd,False,True,64,128,128,2,2,2,inf
dsd,False,True,128,8,8,16,2,4,41.05773010253906
dsd,False,True,128,8,16,16,2,4,22.999497985839845
dsd,False,True,128,8,32,16,8,4,17.009033203125
dsd,False,True,128,8,64,16,8,8,13.924940490722657
dsd,False,True,128,8,128,16,8,8,13.011990356445311
dsd,False,True,128,16,8,16,8,2,37.16488037109375
dsd,False,True,128,16,16,16,8,4,22.16284484863281
dsd,False,True,128,16,32,16,4,4,16.032858276367186
dsd,False,True,128,16,64,8,4,8,14.073855590820312
dsd,False,True,128,16,128,16,4,8,12.9249755859375
dsd,False,True,128,32,8,16,8,2,49.282763671875
dsd,False,True,128,32,16,16,8,2,28.181707763671877
dsd,False,True,128,32,32,16,4,2,18.208338928222656
dsd,False,True,128,32,64,16,2,4,14.724563598632812
dsd,False,True,128,32,128,2,2,2,inf
dsd,False,True,128,64,8,8,8,2,62.97972412109375
dsd,False,True,128,64,16,8,2,2,34.55672912597656
dsd,False,True,128,64,32,16,16,2,21.978770446777343
dsd,False,True,128,64,64,2,2,2,inf
dsd,False,True,128,64,128,2,2,2,inf
dsd,False,True,128,128,8,2,2,2,inf
dsd,False,True,128,128,16,2,2,2,inf
dsd,False,True,128,128,32,2,2,2,inf
dsd,False,True,128,128,64,2,2,2,inf
dsd,False,True,128,128,128,2,2,2,inf
dsd,True,False,8,8,8,2,2,2,105.0726318359375
dsd,True,False,8,8,16,4,8,2,68.37989501953125
dsd,True,False,8,8,32,4,2,4,59.30982666015625
dsd,True,False,8,8,64,8,2,4,56.40568237304687
dsd,True,False,8,8,128,2,2,2,inf
dsd,True,False,8,16,8,2,2,2,107.74365234375
dsd,True,False,8,16,16,2,8,2,62.30513916015625
dsd,True,False,8,16,32,8,4,2,58.94583740234375
dsd,True,False,8,16,64,4,16,8,58.718438720703126
dsd,True,False,8,16,128,8,16,4,56.52176513671875
dsd,True,False,8,32,8,2,2,2,118.640625
dsd,True,False,8,32,16,2,4,2,65.05188598632813
dsd,True,False,8,32,32,2,16,4,58.65556640625
dsd,True,False,8,32,64,8,2,2,58.23341674804688
dsd,True,False,8,32,128,2,2,2,inf
dsd,True,False,8,64,8,2,2,2,116.23341064453123
dsd,True,False,8,64,16,2,16,2,63.991015625
dsd,True,False,8,64,32,4,2,2,59.7391357421875
dsd,True,False,8,64,64,2,2,2,inf
dsd,True,False,8,64,128,2,2,2,inf
dsd,True,False,8,128,8,2,2,2,115.34276123046877
dsd,True,False,8,128,16,2,16,2,63.252734375
dsd,True,False,8,128,32,2,2,2,inf
dsd,True,False,8,128,64,2,2,2,inf
dsd,True,False,8,128,128,2,2,2,inf
dsd,True,False,16,8,8,4,2,2,83.14073486328125
dsd,True,False,16,8,16,4,8,2,41.93546142578125
dsd,True,False,16,8,32,4,2,4,30.63380126953125
dsd,True,False,16,8,64,8,8,4,26.991793823242187
dsd,True,False,16,8,128,16,8,4,24.62370910644531
dsd,True,False,16,16,8,2,2,2,70.25438842773437
dsd,True,False,16,16,16,4,8,2,39.605865478515625
dsd,True,False,16,16,32,8,8,2,30.216619873046877
dsd,True,False,16,16,64,16,16,2,26.670489501953124
dsd,True,False,16,16,128,16,8,4,28.378298950195312
dsd,True,False,16,32,8,2,2,2,83.79273681640625
dsd,True,False,16,32,16,4,16,2,47.30290222167969
dsd,True,False,16,32,32,8,2,2,30.566775512695312
dsd,True,False,16,32,64,16,4,2,29.870693969726563
dsd,True,False,16,32,128,2,2,2,inf
dsd,True,False,16,64,8,2,2,2,82.36276245117188
dsd,True,False,16,64,16,4,16,2,46.767092895507815
dsd,True,False,16,64,32,8,16,2,30.788980102539064
dsd,True,False,16,64,64,2,2,2,inf
dsd,True,False,16,64,128,2,2,2,inf
dsd,True,False,16,128,8,2,2,2,81.1625
dsd,True,False,16,128,16,4,16,2,45.954278564453126
dsd,True,False,16,128,32,2,2,2,inf
dsd,True,False,16,128,64,2,2,2,inf
dsd,True,False,16,128,128,2,2,2,inf
dsd,True,False,32,8,8,8,2,2,95.72559814453123
dsd,True,False,32,8,16,8,2,2,38.18620300292969
dsd,True,False,32,8,32,8,4,4,23.87391662597656
dsd,True,False,32,8,64,16,8,4,17.351699829101562
dsd,True,False,32,8,128,16,4,8,15.071437072753906
dsd,True,False,32,16,8,4,2,2,69.16351318359375
dsd,True,False,32,16,16,8,2,2,37.622555541992185
dsd,True,False,32,16,32,8,16,4,23.72455749511719
dsd,True,False,32,16,64,8,8,8,17.51331481933594
dsd,True,False,32,16,128,16,4,4,15.982438659667968
dsd,True,False,32,32,8,4,2,2,84.504345703125
dsd,True,False,32,32,16,8,2,2,45.35299987792969
dsd,True,False,32,32,32,16,4,2,25.59196166992188
dsd,True,False,32,32,64,8,2,4,19.055007934570312
dsd,True,False,32,32,128,2,2,2,inf
dsd,True,False,32,64,8,4,8,2,84.14051513671875
dsd,True,False,32,64,16,8,16,2,45.101986694335935
dsd,True,False,32,64,32,16,2,2,26.621539306640624
dsd,True,False,32,64,64,2,2,2,inf
dsd,True,False,32,64,128,2,2,2,inf
dsd,True,False,32,128,8,4,16,2,84.91974487304688
dsd,True,False,32,128,16,8,16,2,49.0318603515625
dsd,True,False,32,128,32,2,2,2,inf
dsd,True,False,32,128,64,2,2,2,inf
dsd,True,False,32,128,128,2,2,2,inf
dsd,True,False,64,8,8,16,4,2,156.4103271484375
dsd,True,False,64,8,16,8,2,4,47.864923095703126
dsd,True,False,64,8,32,8,8,8,28.413397216796877
dsd,True,False,64,8,64,16,8,8,19.639353942871093
dsd,True,False,64,8,128,16,8,8,15.72833251953125
dsd,True,False,64,16,8,8,8,2,97.26983642578124
dsd,True,False,64,16,16,16,16,2,49.42695007324219
dsd,True,False,64,16,32,16,16,4,28.5388427734375
dsd,True,False,64,16,64,16,16,4,19.786595153808594
dsd,True,False,64,16,128,8,2,8,16.351426696777345
dsd,True,False,64,32,8,8,2,2,113.108349609375
dsd,True,False,64,32,16,16,2,2,57.786370849609376
dsd,True,False,64,32,32,16,8,2,31.747702026367183
dsd,True,False,64,32,64,16,2,4,20.874855041503903
dsd,True,False,64,32,128,2,2,2,inf
dsd,True,False,64,64,8,8,16,2,114.476025390625
dsd,True,False,64,64,16,16,16,2,58.68845825195312
dsd,True,False,64,64,32,8,2,2,33.57569885253906
dsd,True,False,64,64,64,2,2,2,inf
dsd,True,False,64,64,128,2,2,2,inf
dsd,True,False,64,128,8,4,4,2,120.13372802734376
dsd,True,False,64,128,16,4,16,2,65.25214233398438
dsd,True,False,64,128,32,2,2,2,inf
dsd,True,False,64,128,64,2,2,2,inf
dsd,True,False,64,128,128,2,2,2,inf
dsd,True,False,128,8,8,2,2,2,inf
dsd,True,False,128,8,16,16,2,4,79.05245971679688
dsd,True,False,128,8,32,8,2,8,43.53925170898437
dsd,True,False,128,8,64,16,8,8,26.67002868652344
dsd,True,False,128,8,128,16,8,8,19.352313232421874
dsd,True,False,128,16,8,16,2,2,161.6327392578125
dsd,True,False,128,16,16,16,8,2,82.59317626953126
dsd,True,False,128,16,32,16,8,4,44.50947265625
dsd,True,False,128,16,64,16,4,8,27.16807861328125
dsd,True,False,128,16,128,16,8,8,19.533062744140626
dsd,True,False,128,32,8,8,2,2,180.34525146484376
dsd,True,False,128,32,16,16,8,2,90.9325927734375
dsd,True,False,128,32,32,16,4,2,47.33459777832032
dsd,True,False,128,32,64,16,4,4,28.327731323242187
dsd,True,False,128,32,128,2,2,2,inf
dsd,True,False,128,64,8,8,16,2,183.2932373046875
dsd,True,False,128,64,16,8,8,2,94.98787841796874
dsd,True,False,128,64,32,16,2,2,48.95641479492188
dsd,True,False,128,64,64,2,2,2,inf
dsd,True,False,128,64,128,2,2,2,inf
dsd,True,False,128,128,8,2,2,2,inf
dsd,True,False,128,128,16,2,2,2,inf
dsd,True,False,128,128,32,2,2,2,inf
dsd,True,False,128,128,64,2,2,2,inf
dsd,True,False,128,128,128,2,2,2,inf
dsd,True,True,8,8,8,2,2,2,118.23125
dsd,True,True,8,8,16,4,2,2,80.09966430664062
dsd,True,True,8,8,32,8,4,2,62.34053955078125
dsd,True,True,8,8,64,8,8,4,59.93763427734375
dsd,True,True,8,8,128,8,8,8,52.66724853515625
dsd,True,True,8,16,8,2,2,2,137.11962890625
dsd,True,True,8,16,16,2,16,2,70.31336669921875
dsd,True,True,8,16,32,4,2,2,62.28681640625
dsd,True,True,8,16,64,2,8,8,64.71558227539063
dsd,True,True,8,16,128,8,2,4,61.026214599609375
dsd,True,True,8,32,8,2,2,2,179.8203369140625
dsd,True,True,8,32,16,2,16,2,92.24152221679688
dsd,True,True,8,32,32,4,2,2,68.66116333007812
dsd,True,True,8,32,64,8,2,2,63.09805908203125
dsd,True,True,8,32,128,2,2,2,inf
dsd,True,True,8,64,8,2,4,2,244.2031982421875
dsd,True,True,8,64,16,2,2,2,122.4283447265625
dsd,True,True,8,64,32,4,4,2,99.98135375976562
dsd,True,True,8,64,64,2,2,2,inf
dsd,True,True,8,64,128,2,2,2,inf
dsd,True,True,8,128,8,2,2,2,inf
dsd,True,True,8,128,16,2,2,2,187.6283447265625
dsd,True,True,8,128,32,2,2,2,inf
dsd,True,True,8,128,64,2,2,2,inf
dsd,True,True,8,128,128,2,2,2,inf
dsd,True,True,16,8,8,4,2,2,90.2330078125
dsd,True,True,16,8,16,4,8,2,44.93805847167969
dsd,True,True,16,8,32,8,8,2,33.386087036132814
dsd,True,True,16,8,64,4,8,8,30.773260498046877
dsd,True,True,16,8,128,16,4,4,25.82737426757813
dsd,True,True,16,16,8,2,2,2,76.90401000976563
dsd,True,True,16,16,16,4,4,2,46.816644287109376
dsd,True,True,16,16,32,8,2,2,35.595672607421875
dsd,True,True,16,16,64,8,8,4,31.4635498046875
dsd,True,True,16,16,128,16,2,4,31.38978271484375
dsd,True,True,16,32,8,2,2,2,99.06978759765624
dsd,True,True,16,32,16,4,16,2,62.08654174804688
dsd,True,True,16,32,32,8,16,2,42.750265502929686
dsd,True,True,16,32,64,8,2,4,35.54405212402344
dsd,True,True,16,32,128,2,2,2,inf
dsd,True,True,16,64,8,2,2,2,113.74410400390624
dsd,True,True,16,64,16,4,8,2,77.19734497070313
dsd,True,True,16,64,32,8,16,2,59.00011596679688
dsd,True,True,16,64,64,2,2,2,inf
dsd,True,True,16,64,128,2,2,2,inf
dsd,True,True,16,128,8,2,2,2,146.14710693359376
dsd,True,True,16,128,16,4,4,2,110.43963623046876
dsd,True,True,16,128,32,2,2,2,inf
dsd,True,True,16,128,64,2,2,2,inf
dsd,True,True,16,128,128,2,2,2,inf
dsd,True,True,32,8,8,8,2,2,99.25596313476562
dsd,True,True,32,8,16,4,2,4,39.78704833984375
dsd,True,True,32,8,32,8,8,4,25.51207427978516
dsd,True,True,32,8,64,8,8,8,18.553628540039064
dsd,True,True,32,8,128,16,4,8,16.5560546875
dsd,True,True,32,16,8,4,2,2,73.2929443359375
dsd,True,True,32,16,16,8,2,2,41.48325805664062
dsd,True,True,32,16,32,8,16,4,27.090509033203126
dsd,True,True,32,16,64,16,8,4,20.703590393066406
dsd,True,True,32,16,128,16,2,4,18.536476135253903
dsd,True,True,32,32,8,4,2,2,92.30847778320312
dsd,True,True,32,32,16,8,16,2,52.80338134765625
dsd,True,True,32,32,32,16,16,2,32.82637329101563
dsd,True,True,32,32,64,8,2,4,26.021478271484376
dsd,True,True,32,32,128,2,2,2,inf
dsd,True,True,32,64,8,4,16,2,100.34822998046874
dsd,True,True,32,64,16,8,2,2,60.166455078125
dsd,True,True,32,64,32,8,8,2,42.613311767578125
dsd,True,True,32,64,64,2,2,2,inf
dsd,True,True,32,64,128,2,2,2,inf
dsd,True,True,32,128,8,4,4,2,117.73109130859376
dsd,True,True,32,128,16,4,2,2,81.627783203125
dsd,True,True,32,128,32,2,2,2,inf
dsd,True,True,32,128,64,2,2,2,inf
dsd,True,True,32,128,128,2,2,2,inf
dsd,True,True,64,8,8,16,4,2,158.24068603515624
dsd,True,True,64,8,16,8,4,4,49.08482666015625
dsd,True,True,64,8,32,8,8,8,29.31374206542969
dsd,True,True,64,8,64,8,8,8,20.53645477294922
dsd,True,True,64,8,128,16,4,8,16.3684326171875
dsd,True,True,64,16,8,8,2,2,98.58057250976564
dsd,True,True,64,16,16,16,2,2,51.93522338867187
dsd,True,True,64,16,32,16,16,4,30.307171630859376
dsd,True,True,64,16,64,16,4,8,21.627452087402343
dsd,True,True,64,16,128,16,2,8,17.584332275390626
dsd,True,True,64,32,8,8,8,2,116.79525146484374
dsd,True,True,64,32,16,16,2,2,61.6658935546875
dsd,True,True,64,32,32,16,4,2,35.399261474609375
dsd,True,True,64,32,64,16,2,4,24.33681030273437
dsd,True,True,64,32,128,2,2,2,inf
dsd,True,True,64,64,8,8,2,2,122.92733154296874
dsd,True,True,64,64,16,8,2,2,67.2964599609375
dsd,True,True,64,64,32,8,16,2,40.79920654296875
dsd,True,True,64,64,64,2,2,2,inf
dsd,True,True,64,64,128,2,2,2,inf
dsd,True,True,64,128,8,4,4,2,133.99801025390624
dsd,True,True,64,128,16,4,16,2,81.50208740234375
dsd,True,True,64,128,32,2,2,2,inf
dsd,True,True,64,128,64,2,2,2,inf
dsd,True,True,64,128,128,2,2,2,inf
dsd,True,True,128,8,8,2,2,2,inf
dsd,True,True,128,8,16,16,4,4,79.65204467773438
dsd,True,True,128,8,32,8,8,8,44.142999267578126
dsd,True,True,128,8,64,16,8,8,27.371810913085938
dsd,True,True,128,8,128,16,2,8,19.97423095703125
dsd,True,True,128,16,8,16,2,2,162.4993896484375
dsd,True,True,128,16,16,16,2,2,83.48057861328125
dsd,True,True,128,16,32,16,8,4,45.415707397460935
dsd,True,True,128,16,64,16,4,8,28.13584289550781
dsd,True,True,128,16,128,16,4,8,20.519363403320312
dsd,True,True,128,32,8,8,2,2,182.2271728515625
dsd,True,True,128,32,16,16,2,2,92.73519287109374
dsd,True,True,128,32,32,16,16,2,49.20975341796875
dsd,True,True,128,32,64,16,8,4,30.175570678710937
dsd,True,True,128,32,128,2,2,2,inf
dsd,True,True,128,64,8,8,4,2,187.40059814453124
dsd,True,True,128,64,16,8,2,2,98.85172119140626
dsd,True,True,128,64,32,16,2,2,53.22855224609375
dsd,True,True,128,64,64,2,2,2,inf
dsd,True,True,128,64,128,2,2,2,inf
dsd,True,True,128,128,8,2,2,2,inf
dsd,True,True,128,128,16,2,2,2,inf
dsd,True,True,128,128,32,2,2,2,inf
dsd,True,True,128,128,64,2,2,2,inf
dsd,True,True,128,128,128,2,2,2,inf
sdd,False,False,8,8,8,2,2,2,100.51373901367188
sdd,False,False,8,8,16,4,2,2,64.60966796875
sdd,False,False,8,8,32,8,8,2,57.00081787109375
sdd,False,False,8,8,64,4,4,8,56.4310546875
sdd,False,False,8,8,128,2,2,2,inf
sdd,False,False,8,16,8,2,2,2,98.814892578125
sdd,False,False,8,16,16,2,4,2,58.948492431640624
sdd,False,False,8,16,32,4,8,4,56.5875732421875
sdd,False,False,8,16,64,8,8,4,55.15122680664062
sdd,False,False,8,16,128,2,16,16,55.09329833984375
sdd,False,False,8,32,8,2,4,2,110.617626953125
sdd,False,False,8,32,16,4,2,2,72.39398803710938
sdd,False,False,8,32,32,8,8,2,55.9151123046875
sdd,False,False,8,32,64,4,4,4,55.30057373046875
sdd,False,False,8,32,128,8,16,2,55.566705322265626
sdd,False,False,8,64,8,2,16,2,114.453466796875
sdd,False,False,8,64,16,4,8,2,69.06260986328125
sdd,False,False,8,64,32,2,16,2,56.490509033203125
sdd,False,False,8,64,64,4,8,2,56.05826416015625
sdd,False,False,8,64,128,4,8,2,57.33589477539063
sdd,False,False,8,128,8,2,2,2,inf
sdd,False,False,8,128,16,2,16,2,64.98045654296875
sdd,False,False,8,128,32,2,16,2,57.79884643554688
sdd,False,False,8,128,64,2,2,2,60.33175048828125
sdd,False,False,8,128,128,2,2,2,inf
sdd,False,False,16,8,8,4,2,2,59.2751953125
sdd,False,False,16,8,16,4,2,2,37.26842346191406
sdd,False,False,16,8,32,4,8,4,29.124264526367188
sdd,False,False,16,8,64,16,4,4,28.78825988769531
sdd,False,False,16,8,128,16,2,4,29.269412231445312
sdd,False,False,16,16,8,2,16,2,62.56676025390625
sdd,False,False,16,16,16,4,16,2,35.13594055175781
sdd,False,False,16,16,32,4,16,4,28.555059814453124
sdd,False,False,16,16,64,16,16,2,27.95408935546875
sdd,False,False,16,16,128,4,16,8,28.408853149414064
sdd,False,False,16,32,8,2,8,2,77.71033325195313
sdd,False,False,16,32,16,4,4,2,42.81219482421875
sdd,False,False,16,32,32,8,8,2,28.557516479492183
sdd,False,False,16,32,64,4,4,4,28.33338928222656
sdd,False,False,16,32,128,4,4,4,28.3524169921875
sdd,False,False,16,64,8,2,2,2,77.14835815429687
sdd,False,False,16,64,16,4,2,2,42.45551452636719
sdd,False,False,16,64,32,8,8,2,29.25578002929688
sdd,False,False,16,64,64,8,16,2,28.65099487304688
sdd,False,False,16,64,128,4,16,4,29.612652587890626
sdd,False,False,16,128,8,2,2,2,75.71721801757812
sdd,False,False,16,128,16,4,8,2,41.27252502441407
sdd,False,False,16,128,32,4,16,2,32.78056945800781
sdd,False,False,16,128,64,4,8,2,32.97606506347656
sdd,False,False,16,128,128,2,2,2,inf
sdd,False,False,32,8,8,8,2,2,40.01423034667969
sdd,False,False,32,8,16,4,8,4,26.011032104492188
sdd,False,False,32,8,32,8,2,4,17.514921569824217
sdd,False,False,32,8,64,16,2,4,15.479808044433591
sdd,False,False,32,8,128,16,2,8,15.296368408203126
sdd,False,False,32,16,8,4,2,2,46.48823547363281
sdd,False,False,32,16,16,8,4,2,26.083248901367188
sdd,False,False,32,16,32,8,16,4,17.562828063964844
sdd,False,False,32,16,64,8,4,8,15.211427307128906
sdd,False,False,32,16,128,8,2,8,15.429017639160156
sdd,False,False,32,32,8,4,4,2,61.226904296875
sdd,False,False,32,32,16,8,16,2,33.44827575683594
sdd,False,False,32,32,32,16,16,2,19.189141845703126
sdd,False,False,32,32,64,8,2,4,16.45886688232422
sdd,False,False,32,32,128,8,2,4,16.234320068359374
sdd,False,False,32,64,8,4,4,2,60.69839477539063
sdd,False,False,32,64,16,8,2,2,33.48793334960938
sdd,False,False,32,64,32,16,2,2,21.469392395019533
